video_id,song_title,channel_name,original_title,audio_file
u1cJdPx_Aa4,ARA_SOM_GEGANTS_JOAN_DAUSÀ,Joan Dausà,ARA SOM GEGANTS - JOAN DAUSÀ,u1cJdPx_Aa4_ARA_SOM_GEGANTS_JOAN_DAUSÀ.mp3
IpEWz4qNJ-M,DIRIA_QUE_ERES_TU_(ARA_SOM_GEGANTS)_JOAN_DAUSÀ,Joan Dausà,DIRIA QUE ERES TU (ARA SOM GEGANTS) - JOAN DAUSÀ,IpEWz4qNJ-M_DIRIA_QUE_ERES_TU_(ARA_SOM_GEGANTS)_JOAN_DAUSÀ.mp3
B9TslJMUAOw,JO_MAI_MAI_JOAN_DAUSÀ,Joan Dausà,JO MAI MAI - JOAN DAUSÀ,B9TslJMUAOw_JO_MAI_MAI_JOAN_DAUSÀ.mp3
a7lOLLa8zm8,ELS_PETS_Tarragona_m'Esborrona,Discmedi Blau,ELS PETS_Tarragona m'Esborrona,a7lOLLa8zm8_ELS_PETS_Tarragona_m'Esborrona.mp3
GhrBS1Q3Q68,Els_Pets_S'ha_acabat,discmedielspets,Els Pets - S'ha acabat,GhrBS1Q3Q68_Els_Pets_S'ha_acabat.mp3
TTsOKziebpU,Jo_vull_ser_rei_(Remasteritzada_2025),Els Pets - Topic,Jo vull ser rei (Remasteritzada 2025),TTsOKziebpU_Jo_vull_ser_rei_(Remasteritzada_2025).mp3
KcteoqhQ_JU,Els_Pets_Bona_nit_(Gira_20).m4v,discmedielspets,Els Pets - Bona nit (Gira 20).m4v,KcteoqhQ_JU_Els_Pets_Bona_nit_(Gira_20).m4v.mp3
2L9A3X3x7R0,Els_Pets_Tantes_coses_a_fer,discmedielspets,Els Pets - Tantes coses a fer,2L9A3X3x7R0_Els_Pets_Tantes_coses_a_fer.mp3
BSk_7bVKaw4,Por_(Remasteritzada_2025),Els Pets - Topic,Por (Remasteritzada 2025),BSk_7bVKaw4_Por_(Remasteritzada_2025).mp3
yRHpvOeH6n0,ELS_PETS_La_vida_és_bonica_(però_complicada),Discmedi Blau,ELS PETS_La vida és bonica (però complicada),yRHpvOeH6n0_ELS_PETS_La_vida_és_bonica_(però_complicada).mp3
B4Wy9nQAVJ0,Hospital_del_mar_(Remasteritzada_2025),Els Pets - Topic,Hospital del mar (Remasteritzada 2025),B4Wy9nQAVJ0_Hospital_del_mar_(Remasteritzada_2025).mp3
vIuAxrCyRbE,Com_anar_al_cel_i_tornar_(Remasteritzada_2025),Els Pets - Topic,Com anar al cel i tornar (Remasteritzada 2025),vIuAxrCyRbE_Com_anar_al_cel_i_tornar_(Remasteritzada_2025).mp3
iNwBA4txWEY,ELS_PETS_El_que_val_la_pena_de_veritat,Discmedi Blau,ELS PETS_El que val la pena de veritat,iNwBA4txWEY_ELS_PETS_El_que_val_la_pena_de_veritat.mp3
FX6H9azQKcU,Els_Pets_L'àrea_petita_Videoclip_Oficial,RGBSuports,Els Pets - L'àrea petita - Videoclip Oficial,FX6H9azQKcU_Els_Pets_L'àrea_petita_Videoclip_Oficial.mp3
gf5rR_LaU8A,Els_Pets_La_vida_és_molt_avorrida_sense_el_teu_cos_Videoclip_Oficial,RGBSuports,Els Pets - La vida és molt avorrida sense el teu cos - Videoclip Oficial,gf5rR_LaU8A_Els_Pets_La_vida_és_molt_avorrida_sense_el_teu_cos_Videoclip_Oficial.mp3
2Z0GzhnTKSI,Els_Pets_No_vull_que_t'agradi_aquesta_cançó_Videoclip_Oficial,RGBSuports,Els Pets - No vull que t'agradi aquesta cançó - Videoclip Oficial,2Z0GzhnTKSI_Els_Pets_No_vull_que_t'agradi_aquesta_cançó_Videoclip_Oficial.mp3
D2q-Sf2rIgs,Corvus_(Remasteritzada_2025),Els Pets - Topic,Corvus (Remasteritzada 2025),D2q-Sf2rIgs_Corvus_(Remasteritzada_2025).mp3
_MfQiYDQn4Y,Lent_(Remasteritzada_2025),Els Pets - Topic,Lent (Remasteritzada 2025),_MfQiYDQn4Y_Lent_(Remasteritzada_2025).mp3
Gme_mtnr7Eo,GINESTÀ_De_tot_el_món_(videolyric),Ginestà Oficial,GINESTÀ - De tot el món (videolyric),Gme_mtnr7Eo_GINESTÀ_De_tot_el_món_(videolyric).mp3
oXcOTfeQmsY,GINESTÀ_ft._NIÑA_POLACA_Un_piset_amb_tu_(videolyric),Ginestà Oficial,GINESTÀ ft. NIÑA POLACA - Un piset amb tu (videolyric),oXcOTfeQmsY_GINESTÀ_ft._NIÑA_POLACA_Un_piset_amb_tu_(videolyric).mp3
4UBqkEtSMkg,GINESTÀ_ft._TRIQUELL_Sota_els_focus_(videolyric),Ginestà Oficial,GINESTÀ ft. TRIQUELL - Sota els focus (videolyric),4UBqkEtSMkg_GINESTÀ_ft._TRIQUELL_Sota_els_focus_(videolyric).mp3
00hVCkH3pB0,GINESTÀ_Em_bategues_(videolyric),Ginestà Oficial,GINESTÀ - Em bategues (videolyric),00hVCkH3pB0_GINESTÀ_Em_bategues_(videolyric).mp3
7-YIcCj3abg,GINESTÀ_ft._MARIA_HEIN_Els_ocells_(videolyric),Ginestà Oficial,GINESTÀ ft. MARIA HEIN - Els ocells (videolyric),7-YIcCj3abg_GINESTÀ_ft._MARIA_HEIN_Els_ocells_(videolyric).mp3
5c4tUjphTaE,GINESTÀ_El_destí_(videolyric),Ginestà Oficial,GINESTÀ - El destí (videolyric),5c4tUjphTaE_GINESTÀ_El_destí_(videolyric).mp3
DeRpEc6zyQ8,GINESTÀ_L'adeu_(videolyric),Ginestà Oficial,GINESTÀ - L'adeu (videolyric),DeRpEc6zyQ8_GINESTÀ_L'adeu_(videolyric).mp3
7bJNPJeu5VQ,GINESTÀ_Raspall_de_dents_(videolyric),Ginestà Oficial,GINESTÀ - Raspall de dents (videolyric),7bJNPJeu5VQ_GINESTÀ_Raspall_de_dents_(videolyric).mp3
03K9mI-W_gw,GINESTÀ_Espia_de_veritat_(videolyric),Ginestà Oficial,GINESTÀ - Espia de veritat (videolyric),03K9mI-W_gw_GINESTÀ_Espia_de_veritat_(videolyric).mp3
OzvDORVtwoY,GINESTÀ_Cançó_per_a_mi_(videolyric),Ginestà Oficial,GINESTÀ - Cançó per a mi (videolyric),OzvDORVtwoY_GINESTÀ_Cançó_per_a_mi_(videolyric).mp3
hxbmtTPWyE8,GINESTÀ_ft._MAIO_Mama_(videolyric),Ginestà Oficial,GINESTÀ ft. MAIO - Mama (videolyric),hxbmtTPWyE8_GINESTÀ_ft._MAIO_Mama_(videolyric).mp3
z5ShHi4s2Gs,GINESTÀ_Júlia_(videolyric),Ginestà Oficial,GINESTÀ - Júlia (videolyric),z5ShHi4s2Gs_GINESTÀ_Júlia_(videolyric).mp3
jRu6IxA3j3Y,GINESTÀ_L'Eva_i_la_Jana,Ginestà Oficial,GINESTÀ - L'Eva i la Jana,jRu6IxA3j3Y_GINESTÀ_L'Eva_i_la_Jana.mp3
8JWcgE0s_2c,GINESTÀ_Avisa'm,Ginestà Oficial,GINESTÀ - Avisa'm,8JWcgE0s_2c_GINESTÀ_Avisa'm.mp3
KuRwlMAUKCs,GINESTÀ_Una_cita,Ginestà Oficial,GINESTÀ - Una cita,KuRwlMAUKCs_GINESTÀ_Una_cita.mp3
HzcsdseJafM,GINESTÀ_Vull_saber_de_tu,Ginestà Oficial,GINESTÀ - Vull saber de tu,HzcsdseJafM_GINESTÀ_Vull_saber_de_tu.mp3
aHo6jSVOjnI,GINESTÀ_És_que_m'agrades_molt,Ginestà Oficial,GINESTÀ - És que m'agrades molt,aHo6jSVOjnI_GINESTÀ_És_que_m'agrades_molt.mp3
Aeo5uOzcg-4,GINESTÀ_Ara_és_estiu_cada_desembre,Ginestà Oficial,GINESTÀ - Ara és estiu cada desembre,Aeo5uOzcg-4_GINESTÀ_Ara_és_estiu_cada_desembre.mp3
n8e92a_41Zo,GINESTÀ_L'últim_ball,Ginestà Oficial,GINESTÀ - L'últim ball,n8e92a_41Zo_GINESTÀ_L'últim_ball.mp3
12YO2ggQIlg,GINESTÀ_Somni,Ginestà Oficial,GINESTÀ - Somni,12YO2ggQIlg_GINESTÀ_Somni.mp3
S36OBuhf-Bo,GINESTÀ_Això_s'acaba_aquí,Ginestà Oficial,GINESTÀ - Això s'acaba aquí,S36OBuhf-Bo_GINESTÀ_Això_s'acaba_aquí.mp3
9co3Bb7-jy4,Ginestà_Estimar-te_com_la_terra_(Videoclip_oficial),Kasba Music,Ginestà - Estimar-te com la terra (Videoclip oficial),9co3Bb7-jy4_Ginestà_Estimar-te_com_la_terra_(Videoclip_oficial).mp3
r6OiMfSVzv4,Muntanyes_Ginestà_(Audio_Oficial),Kasba Music,"""Muntanyes"" - Ginestà (Audio Oficial)",r6OiMfSVzv4_Muntanyes_Ginestà_(Audio_Oficial).mp3
MOUQYdTdZ38,Ginestà_Kilòmetre_3_(Videoclip_Oficial),Ginestà Oficial,Ginestà - Kilòmetre 3 (Videoclip Oficial),MOUQYdTdZ38_Ginestà_Kilòmetre_3_(Videoclip_Oficial).mp3
_UaWYxp5yIk,"GINESTÀ_Hola,_Sara_(Video_oficial)",Kasba Music,"GINESTÀ - ""Hola, Sara"" (Video oficial)","_UaWYxp5yIk_GINESTÀ_Hola,_Sara_(Video_oficial).mp3"
T4JfXc-Cy-Q,Mudats_de_pell_Ginestà_(Audio_Oficial),Kasba Music,"""Mudats de pell"" - Ginestà (Audio Oficial)",T4JfXc-Cy-Q_Mudats_de_pell_Ginestà_(Audio_Oficial).mp3
SA9TXCegmQI,Des_del_sofà_Ginestà_(Audio_Oficial),Kasba Music,"""Des del sofà"" - Ginestà (Audio Oficial)",SA9TXCegmQI_Des_del_sofà_Ginestà_(Audio_Oficial).mp3
-jaBy3cYno8,Ginestà_Roig,Ginestà Oficial,Ginestà - Roig,-jaBy3cYno8_Ginestà_Roig.mp3
JhVLrChavjU,Ginestà_ft._Marcel_Bagés_A_la_iaia_(Video_Lyric),Ginestà Oficial,Ginestà ft. Marcel Bagés - A la iaia (Video Lyric),JhVLrChavjU_Ginestà_ft._Marcel_Bagés_A_la_iaia_(Video_Lyric).mp3
Ol7yAn8fRik,"GINESTÀ_Ei,_queda't_(Video_oficial)",Kasba Music,"GINESTÀ - ""Ei, queda't"" (Video oficial)","Ol7yAn8fRik_GINESTÀ_Ei,_queda't_(Video_oficial).mp3"
D18iitEe4b8,Per_tu_i_per_mi_Ginestà_ft._Homes_Llúdriga_i_Elane,Kasba Music,"""Per tu i per mi"" - Ginestà ft. Homes Llúdriga i Elane",D18iitEe4b8_Per_tu_i_per_mi_Ginestà_ft._Homes_Llúdriga_i_Elane.mp3
CvS0aUbX2GM,Ginestà_Intro_(Àudio),Ginestà Oficial,Ginestà - Intro (Àudio),CvS0aUbX2GM_Ginestà_Intro_(Àudio).mp3
2ysDwOCrGBA,Ginestà_Neix_(Àudio),Ginestà Oficial,Ginestà - Neix (Àudio),2ysDwOCrGBA_Ginestà_Neix_(Àudio).mp3
YkhxOZyYzUA,Ginestà_Construïm_(Àudio),Ginestà Oficial,Ginestà - Construïm (Àudio),YkhxOZyYzUA_Ginestà_Construïm_(Àudio).mp3
m2yl8vVwW1A,Ginestà_L'absurd_(Àudio),Ginestà Oficial,Ginestà - L'absurd (Àudio),m2yl8vVwW1A_Ginestà_L'absurd_(Àudio).mp3
aVkB-UYW5AQ,Ginestà_Folk_Tendre_(Àudio),Ginestà Oficial,Ginestà - Folk Tendre (Àudio),aVkB-UYW5AQ_Ginestà_Folk_Tendre_(Àudio).mp3
dBS8EMtRZhc,Ginestà_Bruixes_ft_Gemma_Polo_(Roba_Estesa)_(Àudio),Ginestà Oficial,Ginestà - Bruixes ft Gemma Polo (Roba Estesa) (Àudio),dBS8EMtRZhc_Ginestà_Bruixes_ft_Gemma_Polo_(Roba_Estesa)_(Àudio).mp3
GSjB4cKZu4s,Ginestà_Diumenge_ft_Icarians_(Àudio),Ginestà Oficial,Ginestà - Diumenge ft Icarians (Àudio),GSjB4cKZu4s_Ginestà_Diumenge_ft_Icarians_(Àudio).mp3
H2bOUjF6l4w,Ginestà_Adentro_ft_Vera_Carrión_(Mafalda)_(Àudio),Ginestà Oficial,Ginestà - Adentro ft Vera Carrión (Mafalda) (Àudio),H2bOUjF6l4w_Ginestà_Adentro_ft_Vera_Carrión_(Mafalda)_(Àudio).mp3
-EKRYvChkiw,Ginestà_Marxem_(Àudio),Ginestà Oficial,Ginestà - Marxem (Àudio),-EKRYvChkiw_Ginestà_Marxem_(Àudio).mp3
g231ZBU6ZFI,Ginestà_Nostàlgia_(Àudio),Ginestà Oficial,Ginestà - Nostàlgia (Àudio),g231ZBU6ZFI_Ginestà_Nostàlgia_(Àudio).mp3
SgRSrFOMXg4,i_bert_bert_caviar_i_efectiu,Pol Bordas,Pol Bordas i bert bert - caviar i efectiu,SgRSrFOMXg4_i_bert_bert_caviar_i_efectiu.mp3
wSksm7tr4og,-_RES_MÉS_QUE_(Videoclip_Oficial),Pol Bordas,Pol Bordas - RES MÉS QUE (Videoclip Oficial),wSksm7tr4og_-_RES_MÉS_QUE_(Videoclip_Oficial).mp3
7Cf5UyT2Ut8,-_TANTA_ESTONA_(Videoclip_Oficial),Pol Bordas,Pol Bordas - TANTA ESTONA (Videoclip Oficial),7Cf5UyT2Ut8_-_TANTA_ESTONA_(Videoclip_Oficial).mp3
l2RI4peV7hM,",_Noventas_RONDINAIRE_(Videoclip_Oficial)",Pol Bordas,"Pol Bordas, Noventas - RONDINAIRE (Videoclip Oficial)","l2RI4peV7hM_,_Noventas_RONDINAIRE_(Videoclip_Oficial).mp3"
HPBGTMwZREo,",_Slowbou_FENT_FRESSA_(Videoclip_Oficial)",Pol Bordas,"Pol Bordas, Slowbou - FENT FRESSA (Videoclip Oficial)","HPBGTMwZREo_,_Slowbou_FENT_FRESSA_(Videoclip_Oficial).mp3"
7vKk-xrdtnw,-_TÒRAX_(Videoclip_Oficial),Pol Bordas,Pol Bordas - TÒRAX (Videoclip Oficial),7vKk-xrdtnw_-_TÒRAX_(Videoclip_Oficial).mp3
zsr_3FiOu74,",_Slowbou_Xfi_(Videoclip_Oficial)",Pol Bordas,"Pol Bordas, Slowbou - Xfi (Videoclip Oficial)","zsr_3FiOu74_,_Slowbou_Xfi_(Videoclip_Oficial).mp3"
D6MYP8GiFDs,",_Narcís_Mas_petons_PeToNs_PETONS",Pol Bordas,"Pol Bordas, Narcís Mas - petons PeToNs PETONS","D6MYP8GiFDs_,_Narcís_Mas_petons_PeToNs_PETONS.mp3"
5eL88siJzjU,"vine_aquí_,_Yung_Rovelló",Pol Bordas,"vine aquí  -  Pol Bordas , Yung Rovelló","5eL88siJzjU_vine_aquí_,_Yung_Rovelló.mp3"
4hE-bzjU_MQ,-_Tirites_(ft._Mama_Dousha),Pol Bordas,Pol Bordas - Tirites (ft. Mama Dousha),4hE-bzjU_MQ_-_Tirites_(ft._Mama_Dousha).mp3
HtQBejwA5GY,-_Quan_abans_no_era_abans,Pol Bordas,Pol Bordas - Quan abans no era abans,HtQBejwA5GY_-_Quan_abans_no_era_abans.mp3
H2iGGKHVFUI,-_L'Hora_del_Pati_(ft._Lil_Geri),Pol Bordas,Pol Bordas - L'Hora del Pati (ft. Lil Geri),H2iGGKHVFUI_-_L'Hora_del_Pati_(ft._Lil_Geri).mp3
N0eM2Qm5gyU,Ap7_-,Pol Bordas,Ap7 - Pol Bordas,N0eM2Qm5gyU_Ap7_-.mp3
CtfVeOh-PHM,context_(prod._Scotty_DK),Pol Bordas,context - Pol Bordas (prod. Scotty DK),CtfVeOh-PHM_context_(prod._Scotty_DK).mp3
u83sCQ7q1SY,el_dia_més_curt_de_la_setmana_-,Pol Bordas,el dia més curt de la setmana - Pol Bordas,u83sCQ7q1SY_el_dia_més_curt_de_la_setmana_-.mp3
NWt5lnYS77k,mitjanit_&_Scotty_DK_amb_Sr_Chen,Pol Bordas,mitjanit - Pol Bordas & Scotty DK amb Sr Chen,NWt5lnYS77k_mitjanit_&_Scotty_DK_amb_Sr_Chen.mp3
pf93O5m7SoI,Promeses_Trencades_Massaviu_(amb_Pol_Bordas),MASSAVIU,Promeses Trencades - Massaviu (amb Pol Bordas),pf93O5m7SoI_Promeses_Trencades_Massaviu_(amb_Pol_Bordas).mp3
sTBSK4ih2ms,"Spxxn_P,_Scotty_DK_MERMELADA_ft_Pol_Bordas",Spxxn P Music,"Spxxn P, Scotty DK - MERMELADA ft Pol Bordas","sTBSK4ih2ms_Spxxn_P,_Scotty_DK_MERMELADA_ft_Pol_Bordas.mp3"
BVmyocEbVKI,"Spxxn_P,_Skotty_DK_&_Pol_Bordas_Mermelada_(Lo_Puto_Cat_Remix)",Lo Puto Cat Remixes,"Spxxn P, Skotty DK & Pol Bordas - Mermelada (Lo Puto Cat Remix)","BVmyocEbVKI_Spxxn_P,_Skotty_DK_&_Pol_Bordas_Mermelada_(Lo_Puto_Cat_Remix).mp3"
xLlrZLFB7Xg,-_terceravegada_(amb_Quimo)_Vid._by_YAN,Pol Bordas,Pol Bordas - terceravegada (amb Quimo) Vid. by YAN,xLlrZLFB7Xg_-_terceravegada_(amb_Quimo)_Vid._by_YAN.mp3
pvxeYrUoGKs,-_Sala_la_Mirona_031221_(directe),Pol Bordas,Pol Bordas - Sala la Mirona 03/12/21 (directe),pvxeYrUoGKs_-_Sala_la_Mirona_031221_(directe).mp3
ovdAUUaEM88,-_Unacançónormal_(Videoclip_Oficial),Pol Bordas,Pol Bordas - Unacançónormal (Videoclip Oficial),ovdAUUaEM88_-_Unacançónormal_(Videoclip_Oficial).mp3
UiXdkNiGn9g,nofafaltaresposta_(feat._Pol_Bordas),Release - Topic,nofafaltaresposta (feat. Pol Bordas),UiXdkNiGn9g_nofafaltaresposta_(feat._Pol_Bordas).mp3
VGR8NZwL-s4,dissabte_(feat._Pol_Bordas),Release - Topic,dissabte (feat. Pol Bordas),VGR8NZwL-s4_dissabte_(feat._Pol_Bordas).mp3
nWXEYnLozbA,OBSOLESCÈNCIA_PROGRAMADA_Lluc_amb_Roserona_i_Pol_Bordas,lluc,OBSOLESCÈNCIA PROGRAMADA - Lluc amb Roserona i Pol Bordas,nWXEYnLozbA_OBSOLESCÈNCIA_PROGRAMADA_Lluc_amb_Roserona_i_Pol_Bordas.mp3
goB7IAmNeZ4,2_Cares_Mixtape_Lluc_&,Pol Bordas,2 Cares Mixtape - Lluc & Pol Bordas,goB7IAmNeZ4_2_Cares_Mixtape_Lluc_&.mp3
Mp-Ofjepw6w,",_Pol_Bordas_Fa_Fret🥶",Geri,"Geri, Pol Bordas - Fa Fret🥶","Mp-Ofjepw6w_,_Pol_Bordas_Fa_Fret🥶.mp3"
6mJ4q1jhEm8,",_Pol_Bordas_Fa_Caló🥵",Geri,"Geri, Pol Bordas - Fa Caló🥵","6mJ4q1jhEm8_,_Pol_Bordas_Fa_Caló🥵.mp3"
qJ4esy0EQxs,Fuck_Bro!,Spxxn P - Topic,Fuck Bro!,qJ4esy0EQxs_Fuck_Bro!.mp3
1UNqrmtwRio,"SpxxnP,_Pol_Bordas_TRAVIS",Spxxn P Music,"SpxxnP, Pol Bordas - TRAVIS","1UNqrmtwRio_SpxxnP,_Pol_Bordas_TRAVIS.mp3"
aze0DXp1Eio,-_Walker_(Video_Art_by_Dabit_Cejudo),Pol Bordas,Pol Bordas - Walker (Video Art by Dabit Cejudo),aze0DXp1Eio_-_Walker_(Video_Art_by_Dabit_Cejudo).mp3
iwX2QEQu5Fs,-_quèquicom_(amb_Xertis),Pol Bordas,Pol Bordas - quèquicom (amb Xertis),iwX2QEQu5Fs_-_quèquicom_(amb_Xertis).mp3
q9mTX2rT0ZE,-_Unliketonto_(ft._Lil_Geri),Pol Bordas,Pol Bordas - Unliketonto (ft. Lil Geri),q9mTX2rT0ZE_-_Unliketonto_(ft._Lil_Geri).mp3
Q7QkjJyoZks,-_Llops_(Prod._Novas)_(Vid._@juliatb1),Pol Bordas,Pol Bordas - Llops (Prod. Novas) (Vid. @juliatb1),Q7QkjJyoZks_-_Llops_(Prod._Novas)_(Vid._@juliatb1).mp3
8aRSOpbMPmw,-_Uma_(Prod.Kivo),Pol Bordas,Pol Bordas - Uma (Prod.Kivo),8aRSOpbMPmw_-_Uma_(Prod.Kivo).mp3
FOZrYjFAidU,",Casa_🃏_(Vídeo_Vertical)",Pol Bordas,",Casa - Pol Bordas 🃏 (Vídeo Vertical)","FOZrYjFAidU_,Casa_🃏_(Vídeo_Vertical).mp3"
izLcnJhcFvc,Harrison_(feat._Pol_Bordas),Lil Geri - Topic,Harrison (feat. Pol Bordas),izLcnJhcFvc_Harrison_(feat._Pol_Bordas).mp3
_uzxZJttW54,",_Sangaku_feat._Pol_Bordas_La_cami_q_em_vas_regalar_👕_(Lyric_Video)",Geri,"Geri, Sangaku feat. Pol Bordas - La cami q em vas regalar 👕 (Lyric Video)","_uzxZJttW54_,_Sangaku_feat._Pol_Bordas_La_cami_q_em_vas_regalar_👕_(Lyric_Video).mp3"
pubJ8Rw6qro,Cara_Cara_(feat._Pol_Bordas),Enzzo - Topic,Cara Cara (feat. Pol Bordas),pubJ8Rw6qro_Cara_Cara_(feat._Pol_Bordas).mp3
TdraITvvbU8,Bambes_Remix,Malson Atmosfèric,Bambes Remix,TdraITvvbU8_Bambes_Remix.mp3
uQqB4j7WnxQ,Àngel_de_la_guarda_Kast_x_Pol_Bordas,LE TERRIER,Àngel de la guarda - Kast x Pol Bordas,uQqB4j7WnxQ_Àngel_de_la_guarda_Kast_x_Pol_Bordas.mp3
O8LIE6qSvcA,Pol_Bordas_x_LIL_GERI_NO_SÉ_(Prod._Benihana_Boy)_Shot_by_@prm_photo,LE TERRIER,Pol Bordas x LIL GERI - NO SÉ  (Prod. Benihana Boy) Shot by @prm_photo,O8LIE6qSvcA_Pol_Bordas_x_LIL_GERI_NO_SÉ_(Prod._Benihana_Boy)_Shot_by_@prm_photo.mp3
x15jUdJwEEo,LIL_GERI_x_POL_BORDAS_ROCKETS_🚀_(Prod._ZEROSAND1NES),LE TERRIER,LIL GERI x POL BORDAS - ROCKETS 🚀 (Prod. ZEROSAND1NES),x15jUdJwEEo_LIL_GERI_x_POL_BORDAS_ROCKETS_🚀_(Prod._ZEROSAND1NES).mp3
Q0XOKT0trow,-_L'affaire_Sofia,Els Amics de les Arts,Els Amics de les Arts - L'affaire Sofia,Q0XOKT0trow_-_L'affaire_Sofia.mp3
Rnbbkbmph1w,-_L'home_que_dobla_en_Bruce_Willis_(Espècies_per_catalogar),Els Amics de les Arts,Els Amics de les Arts - L'home que dobla en Bruce Willis (Espècies per catalogar),Rnbbkbmph1w_-_L'home_que_dobla_en_Bruce_Willis_(Espècies_per_catalogar).mp3
hOvz8lALLH0,Els_Ocells,Els Amics de les Arts,Els Ocells,hOvz8lALLH0_Els_Ocells.mp3
rMJ808bEIAk,Carnaval,Els Amics de les Arts,Carnaval,rMJ808bEIAk_Carnaval.mp3
nUL8IPSWE7A,A_Aquestes_Alçades_De_La_Pel·lícula,Els Amics de les Arts,A Aquestes Alçades De La Pel·lícula,nUL8IPSWE7A_A_Aquestes_Alçades_De_La_Pel·lícula.mp3
KCQs5rEzYGA,Ciència-ficció,Els Amics de les Arts,Ciència-ficció,KCQs5rEzYGA_Ciència-ficció.mp3
97xquwrwUn0,Miracles,Els Amics de les Arts,Miracles,97xquwrwUn0_Miracles.mp3
sKnaMjxO2Ww,L'Arquitecte,Els Amics de les Arts,L'Arquitecte,sKnaMjxO2Ww_L'Arquitecte.mp3
ZMyJY7YUe3c,-_El_Matrimoni_Arnolfini_(HD)_Videoclip_Oficial,Els Amics de les Arts,Els Amics de les Arts - El Matrimoni Arnolfini (HD) Videoclip Oficial,ZMyJY7YUe3c_-_El_Matrimoni_Arnolfini_(HD)_Videoclip_Oficial.mp3
4xbbhVwGKCU,Tots_Els_Homes_D'Escòcia,Els Amics de les Arts,Tots Els Homes D'Escòcia,4xbbhVwGKCU_Tots_Els_Homes_D'Escòcia.mp3
D-vT-eh_QCE,Els_Amics_De_Les_Arts_Semblava_Que_Fossis_Tu_(Lyric_Video),Els Amics de les Arts,Els Amics De Les Arts - Semblava Que Fossis Tu (Lyric Video),D-vT-eh_QCE_Els_Amics_De_Les_Arts_Semblava_Que_Fossis_Tu_(Lyric_Video).mp3
2FIMCt2QlI8,Els_Amics_De_Les_Arts_Adéu_(Lyric_Video),Els Amics de les Arts,Els Amics De Les Arts - Adéu (Lyric Video),2FIMCt2QlI8_Els_Amics_De_Les_Arts_Adéu_(Lyric_Video).mp3
4mjYJwiBZH4,Els_Amics_De_Les_Arts_Juliol_1994_(Lyric_Video),Els Amics de les Arts,Els Amics De Les Arts - Juliol 1994 (Lyric Video),4mjYJwiBZH4_Els_Amics_De_Les_Arts_Juliol_1994_(Lyric_Video).mp3
Tcvpv07qw6c,Els_Amics_De_Les_Arts_Kokoschka_(Lyric_Video),Els Amics de les Arts,Els Amics De Les Arts - Kokoschka (Lyric Video),Tcvpv07qw6c_Els_Amics_De_Les_Arts_Kokoschka_(Lyric_Video).mp3
1iSBbbR6PS8,Els_Amics_De_Les_Arts_Mentrestant_(Lyric_Video),Els Amics de les Arts,Els Amics De Les Arts - Mentrestant (Lyric Video),1iSBbbR6PS8_Els_Amics_De_Les_Arts_Mentrestant_(Lyric_Video).mp3
ZlXcYmoqbPM,-_Déjà-Vu_(2008)_HD,Els Amics de les Arts,Els Amics de les Arts - Déjà-Vu (2008) HD,ZlXcYmoqbPM_-_Déjà-Vu_(2008)_HD.mp3
JhZ13WA34MA,-_A_vegades_(2008),Els Amics de les Arts,Els Amics de les Arts - A vegades (2008),JhZ13WA34MA_-_A_vegades_(2008).mp3
jjj-Ma_Cv_s,V.,Els Amics de les Arts,V.,jjj-Ma_Cv_s_V..mp3
3SqUGroMtGc,L'Endocrina,Els Amics de les Arts,L'Endocrina,3SqUGroMtGc_L'Endocrina.mp3
hiRc58dkSBE,Exercici_Seixanta,Els Amics de les Arts,Exercici Seixanta,hiRc58dkSBE_Exercici_Seixanta.mp3
jAPFhjtKlJo,El_Código_Da_Vinci,Els Amics de les Arts,El Código Da Vinci,jAPFhjtKlJo_El_Código_Da_Vinci.mp3
wjjvSwxynV4,Museu_D'Història_Natural,Els Amics de les Arts,Museu D'Història Natural,wjjvSwxynV4_Museu_D'Història_Natural.mp3
uaTrIFqYWT4,Corredor_De_Fons,Els Amics de les Arts,Corredor De Fons,uaTrIFqYWT4_Corredor_De_Fons.mp3
om6WBxhQugA,El_Mite_De_Prometeu,Els Amics de les Arts,El Mite De Prometeu,om6WBxhQugA_El_Mite_De_Prometeu.mp3
TVcc3srfxPs,Els_Bons_Fotògrafs,Els Amics de les Arts,Els Bons Fotògrafs,TVcc3srfxPs_Els_Bons_Fotògrafs.mp3
unOfk8mqYB8,L'Hivern_(Que_La_Van_Abduir),Els Amics de les Arts,L'Hivern (Que La Van Abduir),unOfk8mqYB8_L'Hivern_(Que_La_Van_Abduir).mp3
Jt35rKRRUMY,Noble_Art,Els Amics de les Arts,Noble Art,Jt35rKRRUMY_Noble_Art.mp3
M2UlHVAxnEc,M'He_Aficionat_Al_Ball,Els Amics de les Arts,M'He Aficionat Al Ball,M2UlHVAxnEc_M'He_Aficionat_Al_Ball.mp3
orpkNK8epR0,A_Mercè_D'Un_So,Els Amics de les Arts,A Mercè D'Un So,orpkNK8epR0_A_Mercè_D'Un_So.mp3
RqXWKm9bWQQ,Apunto_Shakespeare,Els Amics de les Arts,Apunto Shakespeare,RqXWKm9bWQQ_Apunto_Shakespeare.mp3
soL3p4HXbAc,La_Dona_Vestigi,Els Amics de les Arts,La Dona Vestigi,soL3p4HXbAc_La_Dona_Vestigi.mp3
